Date,Open,High,Low,Close,Adj Close,Volume
2019-05-05,164.0152588,165.3999786,159.7006531,163.4506989,163.4506989,5938415562
2019-05-06,163.3379822,175.7601013,159.9881897,172.6532135,172.6532135,7540096853
2019-05-07,172.4272766,180.3944092,169.6947174,169.7986603,169.7986603,8411140170
2019-05-08,169.9042053,172.183548,166.4092407,170.9481659,170.9481659,6416569598
2019-05-09,170.9518738,172.8804016,167.247879,170.2893066,170.2893066,6546914198
2019-05-10,170.312973,175.8852692,168.9914246,173.142746,173.142746,8036919053
2019-05-11,173.1393127,203.4666443,173.1393127,194.3043365,194.3043365,12578331654
2019-05-12,194.1630249,201.881485,183.6539307,187.3253174,187.3253174,10326050090
2019-05-13,187.417923,205.0982666,185.3059082,196.846283,196.846283,10367149039
2019-05-14,196.7382813,217.874649,196.0548096,217.1485748,217.1485748,12751049755
2019-05-15,217.0101166,247.4465942,216.822113,247.1530609,247.1530609,13460006534
2019-05-16,246.9419556,275.3944397,245.7952881,264.0100098,264.0100098,18661465873
2019-05-17,263.8483582,266.9796143,227.7674255,243.7645874,243.7645874,16037551694
2019-05-18,243.9113007,246.3627625,233.0998535,234.5952301,234.5952301,10933142646
2019-05-19,234.4494629,263.7409973,233.758667,261.2922058,261.2922058,12049250894
2019-05-20,261.2674866,261.5512695,241.8036499,251.8644104,251.8644104,10834541285
2019-05-21,251.6478424,262.1075439,248.1963043,255.2158813,255.2158813,11545049593
2019-05-22,254.9953156,258.8018494,242.730484,244.6989136,244.6989136,9818257463
2019-05-23,244.6651154,247.6166382,233.7930908,245.9656677,245.9656677,10671663487
2019-05-24,245.9870911,255.2593384,243.240097,249.4849854,249.4849854,9929433206
2019-05-25,249.694046,257.356842,249.0887909,251.7598724,251.7598724,8924985385
2019-05-26,251.7247925,269.1665344,247.2453918,267.0696411,267.0696411,9664267731
2019-05-27,267.1418762,278.5072632,265.4447021,272.8626404,272.8626404,12074664736
2019-05-28,272.5904846,274.3208313,267.5143738,271.7687073,271.7687073,10362846898
2019-05-29,271.7790527,273.7562866,263.0914001,269.4556885,269.4556885,9819132174
2019-05-30,269.5518799,287.2016296,247.3486023,255.8589478,255.8589478,13604268584
2019-05-31,256.0152588,268.6599426,249.1118469,268.1135559,268.1135559,11255023515
2019-06-01,268.4333496,273.5579834,263.5245972,265.3912659,265.3912659,9942869852
2019-06-02,265.5127258,272.8072205,265.0418701,270.2255249,270.2255249,8744111713
2019-06-03,270.088562,270.3341064,251.2621918,252.6079254,252.6079254,9375712917
2019-06-04,252.5116425,252.5116425,236.1272125,241.3387909,241.3387909,10132549747
2019-06-05,241.4970398,248.1381378,239.9834595,247.0510101,247.0510101,8548917062
2019-06-06,246.9252472,249.9445038,238.5011139,249.4743347,249.4743347,8265146806
2019-06-07,249.3352814,254.3522949,246.5979004,250.9303589,250.9303589,8379534528
2019-06-08,251.2493134,252.3773956,243.2291107,245.7380981,245.7380981,7225996863
2019-06-09,245.5404816,245.9728241,229.257431,233.0867004,233.0867004,7566421456
2019-06-10,232.8301392,247.6621704,229.3417664,247.5201263,247.5201263,8141159848
2019-06-11,247.8621216,248.6625824,239.8253479,245.7818298,245.7818298,7382269700
2019-06-12,245.9254913,261.0175781,244.4913177,260.9032898,260.9032898,8645598618
2019-06-13,260.9135132,262.1631165,255.596283,256.1687927,256.1687927,8442077836
2019-06-14,256.179657,265.3713989,254.1474304,264.0874634,264.0874634,8676891267
2019-06-15,263.9341431,271.5055847,262.1212158,269.0193176,269.0193176,8126853944
2019-06-16,268.9011536,278.1431885,265.5353394,269.2232056,269.2232056,9676746453
2019-06-17,269.0905762,275.4425659,268.3537903,274.3511047,274.3511047,6009795781
2019-06-18,274.3202515,274.3202515,263.1444397,265.0518494,265.0518494,6205242504
2019-06-19,265.0568542,270.333374,264.7547913,269.4317932,269.4317932,5516510947
2019-06-20,269.4078674,274.0735168,265.5004578,271.6950073,271.6950073,6408981097
2019-06-21,271.743103,295.3033142,271.743103,294.9102783,294.9102783,9331694140
2019-06-22,295.1150818,315.1897278,294.728241,309.3803101,309.3803101,10613731255
2019-06-23,309.416687,318.5656738,305.7645874,307.8277893,307.8277893,8161062380
2019-06-24,307.7221375,312.3293457,299.5595398,310.4246826,310.4246826,8205712062
2019-06-25,310.6786194,318.1263123,307.643158,318.1263123,318.1263123,9641764965
2019-06-26,317.9925842,361.3986816,315.9548645,336.7531738,336.7531738,16437084081
2019-06-27,336.9598999,343.4334412,278.5732422,294.2676392,294.2676392,14038092503
2019-06-28,294.1430359,313.0315552,292.9398193,311.2261047,311.2261047,11514656820
2019-06-29,311.2844238,322.0435486,294.7538452,320.0588989,320.0588989,10929374565
2019-06-30,319.5840454,322.7895813,290.6959839,290.6959839,290.6959839,10303111000
2019-07-01,290.2684937,301.0261536,280.0228271,293.6411133,293.6411133,10292223948
2019-07-02,293.537262,295.6558533,272.6025696,291.5964355,291.5964355,10618413952
2019-07-03,291.7646179,303.342041,291.4016418,303.0999756,303.0999756,9926711979
2019-07-04,303.0250854,303.9611511,282.7657471,284.5232239,284.5232239,8403513106
2019-07-05,284.3809204,293.9211426,282.6947021,287.9975281,287.9975281,8723493015
2019-07-06,287.8938293,295.9914246,286.665863,287.5471191,287.5471191,7674615025
2019-07-07,287.6036072,310.1393127,286.1091919,305.7005615,305.7005615,8119724981
2019-07-08,305.7347717,314.2678833,303.5004578,313.2514038,313.2514038,9078905628
2019-07-09,313.3251648,318.223114,305.2858276,308.881012,308.881012,10055159803
2019-07-10,308.8512878,313.069458,285.5657959,290.0023193,290.0023193,11679985167
2019-07-11,289.9459839,290.0210571,266.0946655,268.7040405,268.7040405,10216287022
2019-07-12,268.6922607,278.8555908,268.0000305,276.2767029,276.2767029,8148936015
2019-07-13,276.2891235,276.6852417,263.0682678,269.4588013,269.4588013,6716829429
2019-07-14,269.2816162,269.6412354,227.2692108,227.578064,227.578064,8578339386
2019-07-15,227.9650574,235.02565,210.3912659,229.776001,229.776001,9723674244
2019-07-16,229.7486572,234.5138397,197.3778992,199.1886749,199.1886749,9036620494
2019-07-17,199.0667877,217.9756317,193.9904175,211.4849701,211.4849701,9387747640
2019-07-18,211.4446106,229.2393951,208.037735,226.5661621,226.5661621,9327816059
2019-07-19,226.6576996,226.9404755,215.8382416,221.3334198,221.3334198,7606433131
2019-07-20,221.4126587,234.1984558,221.1894836,229.1192169,229.1192169,7976245988
2019-07-21,229.1676941,229.8616638,219.0277557,225.6307678,225.6307678,6685082868
2019-07-22,225.6986542,226.8625793,213.4483795,217.5600128,217.5600128,6338843919
2019-07-23,217.5684662,218.5180511,209.6381226,212.7285156,212.7285156,6976091534
2019-07-24,212.5538177,217.5354309,203.8934021,217.0463715,217.0463715,7168982843
2019-07-25,216.9691162,224.2541962,216.1351471,219.6179962,219.6179962,6731281160
2019-07-26,219.6281281,220.2363892,214.1256866,219.6296082,219.6296082,5729852178
2019-07-27,219.61763,223.5172577,204.9039307,207.4083099,207.4083099,6257703908
2019-07-28,207.4137726,212.0418396,202.2528992,211.186554,211.186554,5504887934
2019-07-29,211.1236572,213.9320526,208.7643127,211.2680511,211.2680511,5485190664
2019-07-30,211.3392029,213.6140747,206.8676147,210.5225983,210.5225983,5489918859
2019-07-31,210.4924164,218.6541443,210.437912,218.6541443,218.6541443,6003828340
2019-08-01,218.5545959,218.8126526,212.914505,217.8084412,217.8084412,5965442642
2019-08-02,217.8844604,222.1825714,215.9758301,217.8715668,217.8715668,6159440229
2019-08-03,217.8955536,224.62323,217.3317413,222.4903412,222.4903412,5697798687
2019-08-04,222.5808105,224.2272949,218.4921722,222.6697235,222.6697235,5238542572
2019-08-05,222.6508789,235.6352844,222.6038818,234.2150269,234.2150269,7765060287
2019-08-06,234.2455902,239.1159058,223.551178,226.0206451,226.0206451,7647742672
2019-08-07,225.925293,229.6565704,222.7754517,226.3910065,226.3910065,7020342210
2019-08-08,226.5184784,226.7747192,216.5162506,220.941864,220.941864,6713525644
2019-08-09,220.9086456,221.3643341,208.2459717,210.4889069,210.4889069,6964818795
2019-08-10,210.5301666,213.7348328,203.7931061,206.7335358,206.7335358,6584748527
2019-08-11,206.7322388,216.5986481,206.5108032,216.092865,216.092865,6440605605
2019-08-12,216.0559082,216.1425629,210.9464874,211.2880707,211.2880707,5674315559
2019-08-13,211.3426971,211.3844147,205.4225006,208.7090454,208.7090454,5946313205
2019-08-14,208.6039886,209.0664368,186.3319244,186.6077423,186.6077423,7444456154
2019-08-15,186.6835022,189.4621582,178.1425629,188.5020599,188.5020599,8197244441
2019-08-16,188.6442566,188.9055939,180.3848419,185.4400787,185.4400787,7133915837
2019-08-17,185.531662,186.7031403,182.5938873,185.6876831,185.6876831,5512696513
2019-08-18,185.841095,197.5224915,183.6922455,194.4935303,194.4935303,5969012024
2019-08-19,194.5560303,203.5601501,193.1082458,203.0919342,203.0919342,6145148692
2019-08-20,202.8131409,203.0159912,195.6195374,196.5654144,196.5654144,6408417610
2019-08-21,196.6216888,197.0274353,182.6891785,186.8916321,186.8916321,7775772700
2019-08-22,186.9412384,194.4155121,183.3845215,191.3329163,191.3329163,7569043874
2019-08-23,191.1068726,195.9064941,189.5623169,194.7062073,194.7062073,6658162377
2019-08-24,194.6716309,194.7849884,187.6272583,191.289566,191.289566,6249737982
2019-08-25,191.234787,192.1633301,184.9647522,186.842392,186.842392,5826017143
2019-08-26,186.7355499,193.4421844,186.7355499,188.9293823,188.9293823,7207986636
2019-08-27,188.950058,188.9631805,185.4729309,187.5166626,187.5166626,6042327402
2019-08-28,187.4954987,187.9308777,172.1856079,173.8899689,173.8899689,6696604087
2019-08-29,173.9586945,173.9963989,167.1708984,169.5167389,169.5167389,7129569083
2019-08-30,169.4892883,170.7735138,167.0714111,168.8348694,168.8348694,5776520220
2019-08-31,168.8878937,174.3239746,167.8025818,172.4697876,172.4697876,5830212249
2019-09-01,172.4584045,173.6968536,169.5312805,171.629425,171.629425,5554799576
2019-09-02,171.6976013,180.1452179,170.4516907,178.3473511,178.3473511,6503447137
2019-09-03,178.3577576,182.3479919,175.9701691,179.4993286,179.4993286,6962728938
2019-09-04,179.4919891,180.1365967,175.3253632,175.9928894,175.9928894,5938120494
2019-09-05,175.9662781,176.1639099,171.7468262,174.2171326,174.2171326,5589476516
2019-09-06,174.172226,177.7187042,168.3413391,169.9561768,169.9561768,6797611878
2019-09-07,169.9552765,180.8516083,169.4441223,178.262619,178.262619,6791531342
2019-09-08,178.2825928,182.9770813,178.1425018,181.3555298,181.3555298,6472677266
2019-09-09,181.3624878,184.1494598,177.4193573,181.1494598,181.1494598,7232938985
2019-09-10,181.2128448,184.0634308,178.1224213,179.7871704,179.7871704,6291476772
2019-09-11,179.8394928,181.7574615,176.5009155,178.7254944,178.7254944,7157139035
2019-09-12,178.803772,181.9985657,177.8473206,181.016098,181.016098,5838605477
2019-09-13,180.9755859,181.498291,178.5820465,181.109726,181.109726,5955041237
2019-09-14,181.321579,188.4469299,180.3722076,188.1055145,188.1055145,6500686511
2019-09-15,188.0684357,190.3993378,186.4473267,189.7891235,189.7891235,6222874780
2019-09-16,189.6893311,198.2049713,189.6893311,197.1131744,197.1131744,8242029488
2019-09-17,197.1147614,213.7319489,196.7154846,208.6087494,208.6087494,10232590812
2019-09-18,208.0505981,216.7115021,208.0505981,211.3930359,211.3930359,9194634557
2019-09-19,211.2472382,222.8716888,204.6857758,221.2808533,221.2808533,10620070913
2019-09-20,221.0696259,221.5985565,215.1596375,218.0500488,218.0500488,8027974273
2019-09-21,217.8973846,220.9582977,215.0001678,215.5162048,215.5162048,7743309778
2019-09-22,215.486557,216.0862427,207.644928,211.5453796,211.5453796,7812854576
2019-09-23,211.7132111,211.8405151,201.8872375,201.9213104,201.9213104,7494673136
2019-09-24,201.8420868,203.5005493,162.7277832,168.110733,168.110733,11757739233
2019-09-25,168.1335754,174.7197723,164.9134827,170.8927002,170.8927002,9766632018
2019-09-26,170.7569122,171.6926422,157.1303253,166.7271271,166.7271271,7848286154
2019-09-27,166.6517029,175.6107788,163.2095032,174.7109985,174.7109985,7909313625
2019-09-28,174.6808319,175.7787323,170.7739563,174.5728912,174.5728912,6895423445
2019-09-29,174.6127472,175.2102203,166.9976959,170.503479,170.503479,6497088199
2019-09-30,170.4613495,179.8722076,167.0366058,179.8722076,179.8722076,7552915148
2019-10-01,180.2091217,185.0455322,175.8126526,177.3404236,177.3404236,7676276225
2019-10-02,177.2240601,180.8261261,175.3342743,180.7105103,180.7105103,6335595250
2019-10-03,180.7037048,180.7992096,172.5998688,175.1993408,175.1993408,6381403725
2019-10-04,175.2384338,178.5520782,173.5640869,176.9850006,176.9850006,6248928449
2019-10-05,176.9463196,177.7132416,173.0695648,176.3515167,176.3515167,5837211771
2019-10-06,176.3643799,177.3645477,171.2997742,173.0591431,173.0591431,5852890674
2019-10-07,172.9403381,182.3563538,171.5278168,181.1863403,181.1863403,7844316834
2019-10-08,181.1133575,184.3599701,179.1333923,182.0215607,182.0215607,7466282780
2019-10-09,182.0363007,194.3004913,180.6684418,193.2932587,193.2932587,9088122101
2019-10-10,193.1910706,193.8969269,188.3064728,191.659668,191.659668,8375913276
2019-10-11,191.8010712,195.3188019,181.6618347,182.5696869,182.5696869,9128522970
2019-10-12,182.5340271,186.3048859,179.9848328,180.8266449,180.8266449,7494328840
2019-10-13,180.8613129,185.0759125,180.3171539,182.0751495,182.0751495,6733182273
2019-10-14,182.0284729,187.3036194,181.6622772,186.960907,186.960907,7276520699
2019-10-15,186.9770508,187.7598724,179.4627838,181.4060669,181.4060669,7731456579
2019-10-16,181.3437347,181.6686096,174.0641632,176.013504,176.013504,7691244590
2019-10-17,175.9068909,178.8995514,174.5658264,178.0283508,178.0283508,6737237423
2019-10-18,177.9885559,178.1797943,171.0050507,173.6213379,173.6213379,7566257807
2019-10-19,173.6494446,175.6082306,172.2154541,172.9130249,172.9130249,6551453871
2019-10-20,172.974762,176.718689,171.2107239,175.5343781,175.5343781,6801091120
2019-10-21,175.5247498,177.7417297,173.2877502,174.92099,174.92099,6815820627
2019-10-22,174.9050598,175.6500244,172.2662354,172.3008575,172.3008575,6990951966
2019-10-23,172.2628021,172.420578,157.4634247,162.4027863,162.4027863,9624925919
2019-10-24,162.5141144,164.1475677,160.8879547,162.1685486,162.1685486,7300917537
2019-10-25,162.1897125,183.0001221,161.9660187,181.5232086,181.5232086,10358594018
2019-10-26,181.6670685,195.9425049,176.1338043,179.8354797,179.8354797,13831784986
2019-10-27,179.9326324,188.1553345,177.6823578,184.242218,184.242218,10815941952
2019-10-28,184.3975067,187.8831635,180.2495575,182.6628113,182.6628113,10406734124
2019-10-29,182.6703796,191.846756,182.3643646,190.3425751,190.3425751,10622761958
2019-10-30,190.3363953,191.1119385,181.5463715,184.6921692,184.6921692,10484902804
2019-10-31,184.7976227,188.7512665,180.0683594,183.9669189,183.9669189,9607939606
2019-11-01,183.8036957,185.0597076,181.0944977,183.9698944,183.9698944,9145611130
2019-11-02,184.018158,185.7089539,182.7976685,183.9257202,183.9257202,8087991830
2019-11-03,183.9948273,185.0242157,179.8181458,182.4250183,182.4250183,8760247744
2019-11-04,182.3190308,188.022934,181.8216095,186.3551941,186.3551941,10551917945
2019-11-05,186.3093109,191.2578278,184.3319855,189.3041687,189.3041687,10024177342
2019-11-06,189.1134949,193.5472565,188.6676788,191.5938416,191.5938416,10156458684
2019-11-07,191.504303,191.8610992,186.5670013,187.9765472,187.9765472,9081247799
2019-11-08,187.9242706,188.815979,182.5413666,184.2114716,184.2114716,9176780911
2019-11-09,184.3117218,185.8385315,183.9022369,185.028717,185.028717,7277418704
2019-11-10,184.9433594,190.9206085,184.6867828,189.4772797,189.4772797,8752784211
2019-11-11,189.5029297,190.3384247,185.086319,185.4896393,185.4896393,7877424106
2019-11-12,185.5648346,187.9480286,184.1910553,186.8434143,186.8434143,7792186666
2019-11-13,186.9424438,189.3318787,185.9379425,188.2587433,188.2587433,7343173596
2019-11-14,188.2725067,188.6345978,184.9922943,185.9996338,185.9996338,7872664470
2019-11-15,186.0581665,186.2518311,179.3795624,180.5211792,180.5211792,8815678477
2019-11-16,180.4990997,184.1552734,179.985672,183.3483582,183.3483582,6789888120
2019-11-17,183.3508301,188.1913452,182.3368073,185.1192322,185.1192322,7364325471
2019-11-18,185.0414581,186.9271545,179.1755066,180.5596008,180.5596008,7787662111
2019-11-19,180.5024567,182.5279999,175.197113,177.4555511,177.4555511,7536699743
2019-11-20,177.4152832,178.9931488,175.2904358,175.698349,175.698349,7205785149
2019-11-21,175.6735992,176.2092133,159.3651276,161.4627228,161.4627228,8546371325
2019-11-22,161.5058899,163.0280914,142.344101,150.2681732,150.2681732,12020749863
2019-11-23,150.2122192,154.1015625,147.6012421,153.4177856,153.4177856,8289198330
2019-11-24,153.4305267,153.9659119,142.8347015,142.8347015,142.8347015,7782769098
2019-11-25,142.6970062,150.207962,133.8023376,146.476532,146.476532,10962753356
2019-11-26,146.4043121,150.0047607,145.2168732,148.9650726,148.9650726,7648516297
2019-11-27,148.3968201,154.887207,143.5256042,153.0105591,153.0105591,8778095308
2019-11-28,153.0692444,156.6135864,151.0911255,151.7175751,151.7175751,7346531960
2019-11-29,151.7686005,156.8484039,151.460434,155.3041534,155.3041534,7503898278
2019-11-30,155.2864075,156.6912994,151.2253418,152.5396881,152.5396881,6565950868
2019-12-01,152.4919281,152.4919281,147.0679321,151.18573,151.18573,7102780298
2019-12-02,151.1754761,152.1169586,147.6067963,149.0591583,149.0591583,6670561362
2019-12-03,149.0582428,150.3104248,146.0016785,147.9564209,147.9564209,6204379850
2019-12-04,147.9183807,150.6808167,145.000885,146.7477417,146.7477417,7865937094
2019-12-05,146.6864929,153.1553955,145.4590759,149.2489929,149.2489929,6745910228
2019-12-06,149.3964844,149.670517,147.6065216,149.1944427,149.1944427,6458766441
2019-12-07,149.1976013,149.7997131,148.3747711,148.768158,148.768158,5911233284
2019-12-08,148.7436829,152.3929291,148.3133392,151.2647247,151.2647247,6441727252
2019-12-09,151.2243958,151.9139404,147.6213684,148.225174,148.225174,6744206747
2019-12-10,148.1798553,148.5644684,144.907959,146.2670441,146.2670441,6859512025
2019-12-11,146.3206482,147.1392059,143.0453644,143.6080017,143.6080017,7037180049
2019-12-12,143.6156616,145.7516479,141.4369812,145.6040039,145.6040039,7890383413
2019-12-13,145.6556854,145.8571014,143.746521,144.9447479,144.9447479,7264810247
2019-12-14,144.9534149,145.5290833,142.4345551,142.8692322,142.8692322,7048066973
2019-12-15,142.8649902,143.925354,139.4269562,143.1149902,143.1149902,7235153411
2019-12-16,143.1395264,143.2248535,132.456665,133.6140289,133.6140289,8992282119
2019-12-17,133.6471863,134.0115356,121.3950806,122.6038895,122.6038895,9057166141
2019-12-18,122.6568375,133.394165,119.7800598,133.0921936,133.0921936,11864518321
2019-12-19,133.0527802,134.1906433,125.9716644,129.3211365,129.3211365,9564699140
2019-12-20,129.3843689,129.7563019,126.9853516,129.0660553,129.0660553,8173594150
2019-12-21,129.0959625,129.1476593,127.6120911,128.1309509,128.1309509,7449064703
2019-12-22,128.0981293,133.1600342,127.9284897,132.3725128,132.3725128,9121058481
2019-12-23,132.3069916,134.7317505,127.4167175,128.61409,128.61409,9622497693
2019-12-24,128.6292572,131.672287,127.3087692,129.0638885,129.0638885,7961819689
2019-12-25,129.0684967,129.0684967,124.8854904,126.4546356,126.4546356,8418019054
2019-12-26,126.4863281,130.8983459,125.4064407,126.3612213,126.3612213,8600871980
2019-12-27,126.3687973,128.0975647,124.8208084,127.2146072,127.2146072,8299390176
2019-12-28,127.2130127,130.2581635,126.8996964,128.3227081,128.3227081,8069298610
2019-12-29,128.2668762,136.811203,127.9976578,134.7579803,134.7579803,9708776786
2019-12-30,134.796524,136.7573547,131.5455627,132.6334839,132.6334839,9796951716
2019-12-31,132.6122742,133.7326813,128.7981567,129.6108551,129.6108551,8936866397
2020-01-01,129.630661,132.8353577,129.198288,130.802002,130.802002,7935230330
2020-01-02,130.8200378,130.8200378,126.9549103,127.4101791,127.4101791,8032709256
2020-01-03,127.4112625,134.5540161,126.4900208,134.1717072,134.1717072,10476845358
2020-01-04,134.1685181,136.0527191,133.0405579,135.0693665,135.0693665,7430904515
2020-01-05,135.0720978,139.410202,135.0456238,136.2767792,136.2767792,7526675353
2020-01-06,136.305542,144.328186,136.0796356,144.3041534,144.3041534,9093747121
2020-01-07,144.3119965,145.00177,140.4888763,143.5439911,143.5439911,9257954672
2020-01-08,143.4878235,146.8280029,138.2682037,141.2581329,141.2581329,9387194957
2020-01-09,141.155777,141.3939819,136.2364044,138.9792023,138.9792023,7697325348
2020-01-10,138.967041,144.1673279,135.520401,143.9637756,143.9637756,9084816203
2020-01-11,143.4091034,146.4809113,142.207962,142.9271088,142.9271088,9332208590
2020-01-12,143.032547,146.1458588,142.7076416,145.8739319,145.8739319,8528167453
2020-01-13,146.2201385,146.7912292,142.907135,144.226593,144.226593,8378529470
2020-01-14,144.2510529,167.6815491,144.0649261,165.9553528,165.9553528,16712318373
2020-01-15,165.7346191,170.4256744,161.1096191,166.2306824,166.2306824,15173694057
2020-01-16,166.3328247,167.0581512,159.7096405,164.3910065,164.3910065,13735193018
2020-01-17,164.4893799,173.0692139,162.7756042,170.779953,170.779953,14997091826
2020-01-18,170.7477264,178.5287781,166.7890167,175.3656769,175.3656769,14929342256
2020-01-19,175.4675903,177.2476349,163.6768646,166.9698486,166.9698486,13713374132
2020-01-20,166.904129,169.1148834,162.331604,167.1205139,167.1205139,11144529787
2020-01-21,167.0604706,169.9101105,165.8197174,169.6971588,169.6971588,9789369362
2020-01-22,169.6085358,171.0086975,166.774231,168.2941589,168.2941589,9209827928
2020-01-23,168.2957001,168.3122406,160.2953186,162.9285583,162.9285583,10396868698
2020-01-24,162.8993683,164.3094482,156.7497406,163.051178,163.051178,10657671162
2020-01-25,163.0672913,163.2272339,158.6324768,161.2839355,161.2839355,8256956802
2020-01-26,161.1768188,168.2203217,160.2811279,168.0771027,168.0771027,9261861590
2020-01-27,168.0088501,172.9229126,166.9010925,170.9308929,170.9308929,11004476145
2020-01-28,170.8848572,176.3703156,170.7380676,176.3703156,176.3703156,11772875064
2020-01-29,176.3478851,178.8429718,175.0503387,175.0503387,175.0503387,10725267311
2020-01-30,174.9177094,186.2604828,172.3746338,184.6904755,184.6904755,12604789338
